Measure Mode: memory
Thread ID: 53499760661280
Fiber ID: 53499815771480
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000        6   Analytical::InstanceMethods#analytical
   NaN      0.000     0.000     0.000     0.000        6   Analytical::HelperMethods#analytical
   NaN      0.000     0.000     0.000     0.000        1   #<Module:0x006150c8703850>#protect_against_forgery?
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::CsrfHelper#csrf_meta_tags
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetUrlHelper#javascript_path
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetTagHelper#javascript_include_tag
   NaN      0.000     0.000     0.000     0.000        1   Sprockets::Rails::Helper#javascript_include_tag
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::TagHelper#tag
   NaN      0.000     0.000     0.000     0.000        2   #<Class:0x006150c87103e8>#asset_host
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::AssetUrlHelper#compute_asset_host
   NaN      0.000     0.000     0.000     0.000        2   #<Class:0x006150c87103e8>#relative_url_root
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::OrderedOptions#respond_to_missing?
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::AssetUrlHelper#compute_asset_path
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActionView::Base>#unknown_asset_fallback
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Base#unknown_asset_fallback
   NaN      0.000     0.000     0.000     0.000        2   String#inspect
   NaN      0.000     0.000     0.000     0.000       24   Enumerable#find
   NaN      0.000     0.000     0.000     0.000       12   Sprockets::HTTPUtils#find_q_matches
   NaN      0.000     0.000     0.000     0.000       12   Sprockets::HTTPUtils#find_best_q_match
   NaN      0.000     0.000     0.000     0.000       24   Sprockets::CachedEnvironment#stat
   NaN      0.000     0.000     0.000     0.000       24   Sprockets::PathUtils#directory?
   NaN      0.000     0.000     0.000     0.000       12   Sprockets::Resolve#resolve_alternates
   NaN      0.000     0.000     0.000     0.000       12   Sprockets::Bower#resolve_alternates
   NaN      0.000     0.000     0.000     0.000       24   Set#add
   NaN      0.000     0.000     0.000     0.000       24   Enumerable#each_entry
   NaN      0.000     0.000     0.000     0.000       24   Set#do_with_enum
   NaN      0.000     0.000     0.000     0.000       60   Set#merge
   NaN      0.000     0.000     0.000     0.000       24   URI::Parser#escape
   NaN      0.000     0.000     0.000     0.000       24   Sprockets::URIUtils#join_file_uri
   NaN      0.000     0.000     0.000     0.000       24   Sprockets::URIUtils#build_file_digest_uri
   NaN      0.000     0.000     0.000     0.000       24   Sprockets::PathDependencyUtils#file_digest_dependency_set
   NaN      0.000     0.000     0.000     0.000       12   Sprockets::CachedEnvironment#entries
   NaN      0.000     0.000     0.000     0.000       12   Sprockets::Resolve#dirname_matches
   NaN      0.000     0.000     0.000     0.000       13   <Class::File>#dirname
   NaN      0.000     0.000     0.000     0.000       12   Sprockets::Resolve#path_matches
   NaN      0.000     0.000     0.000     0.000       39   Set#initialize
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Resolve#resolve_under_paths
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Transformers#expand_transform_accepts
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Resolve#parse_accept_options
   NaN      0.000     0.000     0.000     0.000       14   String#index
   NaN      0.000     0.000     0.000     0.000       61   <Class::File>#basename
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::PathUtils#match_path_extname
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Mime#extname_map
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Resolve#parse_path_extnames
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Resolve#resolve_logical_path
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::PathUtils#relative_path?
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::PathUtils#absolute_path?
   NaN      0.000     0.000     0.000     0.000       54   String#start_with?
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::URIUtils#valid_asset_uri?
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Resolve#resolve
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Base#resolve_with_compat
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Base#find_asset
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Base#[]
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::HelperAssetResolvers::Environment#find_asset
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::HelperAssetResolvers::Environment#digest_path
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::HelperAssetResolvers::Environment#asset_path
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Manifest#assets
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::HelperAssetResolvers::Manifest#digest_path
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::HelperAssetResolvers::Manifest#asset_path
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActionView::Base>#digest_assets
   NaN      0.000     0.000     0.000     0.000        4   ActionView::Base#digest_assets
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#check_precompiled_asset
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#check_precompiled_asset
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#precompiled_asset_checker
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#precompiled_asset_checker
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::CachedEnvironment#cached
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#assets_environment
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Base#assets_environment
   NaN      0.000     0.000     0.000     0.000        1   Sprockets::Rails::HelperAssetResolvers::Environment#initialize
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#assets_manifest
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#assets_manifest
   NaN      0.000     0.000     0.000     0.000        1   Sprockets::Rails::HelperAssetResolvers::Manifest#initialize
   NaN      0.000     0.000     0.000     0.000        2   <Module::Sprockets::Rails::HelperAssetResolvers>#[]
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#resolve_assets_with
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#resolve_assets_with
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#asset_resolver_strategies
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#resolve_asset
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#resolve_asset_path
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#compute_asset_path
   NaN      0.000     0.000     0.000     0.000        2   <Class::File>#extname
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::AssetUrlHelper#compute_asset_extname
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::AssetUrlHelper#asset_path
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetUrlHelper#stylesheet_path
   NaN      0.000     0.000     0.000     0.000        3   Array#uniq
   NaN      0.000     0.000     0.000     0.000        2   Hash#symbolize_keys
   NaN      0.000     0.000     0.000     0.000        2   Hash#extract!
   NaN      0.000     0.000     0.000     0.000       62   Kernel#instance_of?
   NaN      0.000     0.000     0.000     0.000        2   Hash#extractable_options?
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetTagHelper#stylesheet_link_tag
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Parameters#convert_value_to_parameters
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Parameters#convert_hashes_to_parameters
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Parameters#[]
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionController::Parameters>#permit_all_parameters
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Parameters#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActionController::StrongParameters#params
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::ControllerHelper#params
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActionView::Base>#debug_assets
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Base#debug_assets
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#request_debug_assets?
   NaN      0.000     0.000     0.000     0.000        2   IPAddr#ipv6?
   NaN      0.000     0.000     0.000     0.000        2   IPAddr#ipv4_mapped?
   NaN      0.000     0.000     0.000     0.000        1   IPAddr#include?
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp::GetIp#filter_proxies
   NaN      0.000     0.000     0.000     0.000        2   Array#reverse
   NaN      0.000     0.000     0.000     0.000        1   IPAddr#==
   NaN      0.000     0.000     0.000     0.000        1   Range#end
   NaN      0.000     0.000     0.000     0.000        1   Range#begin
   NaN      0.000     0.000     0.000     0.000        2   Fixnum#<=>
   NaN      0.000     0.000     0.000     0.000        3   IPAddr#to_i
   NaN      0.000     0.000     0.000     0.000        3   IPAddr#coerce_other
   NaN      0.000     0.000     0.000     0.000        1   IPAddr#<=>
   NaN      0.000     0.000     0.000     0.000        2   IPAddr#set
   NaN      0.000     0.000     0.000     0.000        2   Kernel#initialize_copy
   NaN      0.000     0.000     0.000     0.000        3   Kernel#initialize_clone
   NaN      0.000     0.000     0.000     0.000        2   Kernel#clone
   NaN      0.000     0.000     0.000     0.000       41   Fixnum#^
   NaN      0.000     0.000     0.000     0.000        3   Fixnum#===
   NaN      0.000     0.000     0.000     0.000        1   IPAddr#to_range
   NaN      0.000     0.000     0.000     0.000        8   Fixnum#<<
   NaN      0.000     0.000     0.000     0.000        8   String#match
   NaN      0.000     0.000     0.000     0.000        5   Enumerable#inject
   NaN      0.000     0.000     0.000     0.000        2   MatchData#captures
   NaN      0.000     0.000     0.000     0.000        2   IPAddr#in_addr
   NaN      0.000     0.000     0.000     0.000        2   IPAddr#initialize
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::RemoteIp::GetIp#ips_from
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp::GetIp#calculate_ip
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp::GetIp#to_s
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#remote_ip
   NaN      0.000     0.000     0.000     0.000        4   Regexp#=~
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#remote_addr
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#local?
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#secure_subresource_integrity_context?
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#compute_integrity?
   NaN      0.000     0.000     0.000     0.000        7   Hash#transform_keys
   NaN      0.000     0.000     0.000     0.000        5   Hash#stringify_keys
   NaN      0.000     0.000     0.000     0.000        4   Array#extract_options!
   NaN      0.000     0.000     0.000     0.000        1   Sprockets::Rails::Helper#stylesheet_link_tag
   NaN      0.000     0.000     0.000     0.000        1   ActionView::CompiledTemplates#_app_views_layouts_application_html_erb___2378865841479504511_53499763782160
   NaN      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#set
   NaN      0.000     0.000     0.000     0.000        2   Float#to_default_s
   NaN      0.000     0.000     0.000     0.000        2   Float#to_s
   NaN      0.000     0.000     0.000     0.000        3   Float#round
   NaN      0.000     0.000     0.000     0.000        3   ActionView::LogSubscriber#rails_root
   NaN      0.000     0.000     0.000     0.000        3   ActionView::LogSubscriber#from_rails_root
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LogSubscriber#render_template
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::Notifications::Fanout::Subscribers::Timed#finish
   NaN      0.000     0.000     0.000     0.000       11   String#concat
   NaN      0.000     0.000     0.000     0.000       11   ActiveSupport::SafeBuffer#html_escape_interpolated_argument
   NaN      0.000     0.000     0.000     0.000       11   ActiveSupport::SafeBuffer#concat
   NaN      0.000     0.000     0.000     0.000       16   ActiveSupport::SafeBuffer#to_s
   NaN      0.000     0.000     0.000     0.000       12   ActionView::OutputBuffer#<<
   NaN      0.000     0.000     0.000     0.000       15   String#html_safe
   NaN      0.000     0.000     0.000     0.000       59   Symbol#to_sym
   NaN      0.000     0.000     0.000     0.000        5   Array#*
   NaN      0.000     0.000     0.000     0.000       11   Object#html_safe?
   NaN      0.000     0.000     0.000     0.000       11   ERB::Util#unwrapped_html_escape
   NaN      0.000     0.000     0.000     0.000        7   ActionView::Helpers::TagHelper#tag_option
   NaN      0.000     0.000     0.000     0.000        5   Hash#blank?
   NaN      0.000     0.000     0.000     0.000        5   ActionView::Helpers::TagHelper#tag_options
   NaN      0.000     0.000     0.000     0.000        4   ActionView::Helpers::TagHelper#content_tag_string
   NaN      0.000     0.000     0.000     0.000        4   ActionView::Helpers::TagHelper#content_tag
   NaN      0.000     0.000     0.000     0.000        3   ActionView::RoutingUrlFor#url_for
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Helpers::UrlHelper#link_to_remote_options?
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Helpers::UrlHelper#convert_options_to_data_attributes
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Helpers::UrlHelper#link_to
   NaN      0.000     0.000     0.000     0.000       16   String#original_concat
   NaN      0.000     0.000     0.000     0.000       38   ActiveSupport::SafeBuffer#html_safe?
   NaN      0.000     0.000     0.000     0.000       16   ActiveSupport::SafeBuffer#safe_concat
   NaN      0.000     0.000     0.000     0.000        3   String#encode!
   NaN      0.000     0.000     0.000     0.000       25   String#initialize
   NaN      0.000     0.000     0.000     0.000       19   ActiveSupport::SafeBuffer#initialize
   NaN      0.000     0.000     0.000     0.000        3   ActionView::OutputBuffer#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionView::CompiledTemplates#_app_views_page_index_html_erb__1603216814773014619_53499762824280
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Template#method_name
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Template#compile!
   NaN      0.000     0.000     0.000     0.000        3  *ActionView::Template#instrument
   NaN      0.000     0.000     0.000     0.000        3  *ActionView::Template#render
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::Notifications::Fanout::Subscribers::Timed#start
   NaN      0.000     0.000     0.000     0.000        8   <Class::ActionView::Base>#logger
   NaN      0.000     0.000     0.000     0.000        8   ActionView::LogSubscriber#logger
   NaN      0.000     0.000     0.000     0.000        2   ActionView::AbstractRenderer#instrument
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_normalize_layout
   NaN      0.000     0.000     0.000     0.000        1   ApplicationController#_layout
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LookupContext::ViewPaths#find_all
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Layouts#_conditional_layout?
   NaN      0.000     0.000     0.000     0.000        1   PageController#_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#action_has_layout?
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_default_layout
   NaN      0.000     0.000     0.000     0.000        2  *ActionView::TemplateRenderer#resolve_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext#with_layout_format
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#with_layout_format
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#find_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#render_with_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#render_template
   NaN      0.000     0.000     0.000     0.000        2   Array#|
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext::Accessors#formats
   NaN      0.000     0.000     0.000     0.000        2   ActionView::AbstractRenderer#prepend_formats
   NaN      0.000     0.000     0.000     0.000        8   <Class::ActionView::Resolver>#caching
   NaN      0.000     0.000     0.000     0.000        8   ActionView::Resolver::Cache#cache
   NaN      0.000     0.000     0.000     0.000        8   Array#sort!
   NaN      0.000     0.000     0.000     0.000        8   ActionView::Resolver#cached
   NaN      0.000     0.000     0.000     0.000        8   ActionView::Resolver#find_all
   NaN      0.000     0.000     0.000     0.000        4   ActionView::PathSet#_find_all
   NaN      0.000     0.000     0.000     0.000        4   ActionView::PathSet#find_all
   NaN      0.000     0.000     0.000     0.000        2   ActionView::PathSet#find
   NaN      0.000     0.000     0.000     0.000        5   Kernel#eql?
   NaN      0.000     0.000     0.000     0.000       16   Array#eql?
   NaN      0.000     0.000     0.000     0.000        2   Hash#eql?
   NaN      0.000     0.000     0.000     0.000       16   Array#hash
   NaN      0.000     0.000     0.000     0.000        2   Hash#hash
   NaN      0.000     0.000     0.000     0.000        2   Mime::Mimes#symbols
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActionView::LookupContext::DetailsKey>#get
   NaN      0.000     0.000     0.000     0.000        3   ActionView::LookupContext::DetailsCache#details_key
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext::ViewPaths#detail_args_for
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext::ViewPaths#normalize_name
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext::ViewPaths#args_for_lookup
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LookupContext::ViewPaths#find
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#find_template
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#determine_template
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LookupContext#registered_details
   NaN      0.000     0.000     0.000     0.000        2   ActionView::AbstractRenderer#extract_details
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#render
   NaN      0.000     0.000     0.000     0.000        2   ActionView::AbstractRenderer#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Renderer#render_template
   NaN      0.000     0.000     0.000     0.000        2  *ActionView::Renderer#render
   NaN      0.000     0.000     0.000     0.000        2   ActionView::OutputFlow#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Context#_prepare_context
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::ControllerHelper#assign_controller
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Base#assign
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Base#initialize
   NaN      0.000     0.000     0.000     0.000        3   Symbol#slice
   NaN      0.000     0.000     0.000     0.000        3   Symbol#length
   NaN      0.000     0.000     0.000     0.000        2   Array#reject!
   NaN      0.000     0.000     0.000     0.000        2   Kernel#instance_variables
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Base#_protected_ivars
   NaN      0.000     0.000     0.000     0.000        2   AbstractController::Rendering#view_assigns
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Rendering::ClassMethods#view_context_class
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Rendering#view_context_class
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Rendering#view_context
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Renderer#initialize
   NaN      0.000     0.000     0.000     0.000        4   ActionView::Rendering#view_renderer
   NaN      0.000     0.000     0.000     0.000        2  *ActionView::Rendering#_render_template
   NaN      0.000     0.000     0.000     0.000        2  *ActionController::Streaming#_render_template
   NaN      0.000     0.000     0.000     0.000        2   AbstractController::Rendering#_process_options
   NaN      0.000     0.000     0.000     0.000        4   Hash#values_at
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Rendering#_process_options
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Streaming#_process_options
   NaN      0.000     0.000     0.000     0.000        2  *ActionView::Rendering#render_to_body
   NaN      0.000     0.000     0.000     0.000        2  *ActionController::Rendering#render_to_body
   NaN      0.000     0.000     0.000     0.000       11   Hash#each_key
   NaN      0.000     0.000     0.000     0.000        4   Set#each
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActionController::Base>#_renderers
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Base#_renderers
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Renderers#_render_to_body_with_renderer
   NaN      0.000     0.000     0.000     0.000        2  *ActionController::Renderers#render_to_body
   NaN      0.000     0.000     0.000     0.000        1   Symbol#===
   NaN      0.000     0.000     0.000     0.000       58   BasicObject#==
   NaN      0.000     0.000     0.000     0.000        3   Kernel#===
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_layout_for_option
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Layouts#_include_layout?
   NaN      0.000     0.000     0.000     0.000        6   Array#&
   NaN      0.000     0.000     0.000     0.000        2   AbstractController::Rendering#_normalize_options
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Rendering#_normalize_options
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Layouts#_normalize_options
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Rendering#_normalize_text
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Rendering#_normalize_options
   NaN      0.000     0.000     0.000     0.000        2   AbstractController::Rendering#_normalize_args
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Rendering#_normalize_args
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Rendering#_normalize_args
   NaN      0.000     0.000     0.000     0.000        2   AbstractController::Rendering#_normalize_render
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#render
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#render
   NaN      0.000     0.000     0.000     0.000        1   Benchmark#realtime
   NaN      0.000     0.000     0.000     0.000        1   <Module::Benchmark>#ms
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#cleanup_view_runtime
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionPool#connected?
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#connected?
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionHandling#connected?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Railties::ControllerRuntime#cleanup_view_runtime
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#render
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ImplicitRender#default_render
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#committed?
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Metal#performed?
   NaN      0.000     0.000     0.000     0.000        1   PageController#index
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ImplicitRender#send_action
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#process_action
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::DetailsCache#_set_detail
   NaN      0.000     0.000     0.000     0.000        5   BasicObject#!=
   NaN      0.000     0.000     0.000     0.000       10   Array#blank?
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext::Accessors#formats=
   NaN      0.000     0.000     0.000     0.000        6   Array#delete
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LookupContext#formats=
   NaN      0.000     0.000     0.000     0.000        1   ActionView::ViewPaths#formats=
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rendering#process_action
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Callbacks::Filters::Environment#halted=
   NaN      0.000     0.000     0.000     0.000       23  *Proc#yield
   NaN      0.000     0.000     0.000     0.000        2   #<Class:0x006150c87103e8>#allow_forgery_protection
   NaN      0.000     0.000     0.000     0.000        5   ActiveSupport::InheritableOptions#initialize
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::InheritableOptions#inheritable_copy
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::Configurable#config
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Base#allow_forgery_protection
   NaN      0.000     0.000     0.000     0.000        2   ActionController::RequestForgeryProtection#protect_against_forgery?
   NaN      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verified_request?
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#get?
   NaN      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#mark_for_same_origin_verification!
   NaN      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verify_authenticity_token
   NaN      0.000     0.000     0.000     0.000        1   <Class::ApplicationController>#_process_action_callbacks
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Base#_process_action_callbacks
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Base#_run_process_action_callbacks
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Callbacks#process_action
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Rescue#process_action
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::LogSubscriber#info
   NaN      0.000     0.000     0.000     0.000        1   Hash#except!
   NaN      0.000     0.000     0.000     0.000        1   Hash#except
   NaN      0.000     0.000     0.000     0.000        1   ActionController::LogSubscriber#start_processing
   NaN      0.000     0.000     0.000     0.000        9   #<Class:0x006150c87103e8>#logger
   NaN      0.000     0.000     0.000     0.000        9   <Class::ActionController::Base>#logger
   NaN      0.000     0.000     0.000     0.000        9   ActionController::LogSubscriber#logger
   NaN      0.000     0.000     0.000     0.000        7   ActiveSupport::Notifications::Fanout#listening?
   NaN      0.000     0.000     0.000     0.000        7  *<Module::ActiveSupport::Notifications>#instrument
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#fullpath
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#fullpath
   NaN      0.000     0.000     0.000     0.000        1   Kernel#!~
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#accept
   NaN      0.000     0.000     0.000     0.000        4   Kernel#=~
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#xml_http_request?
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#valid_accept_header
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request>#ignore_accept_header
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#use_accept_header
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::HashWithIndifferentAccess#key?
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::MimeNegotiation#formats
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#format
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter::CompiledFilter#call
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter::CompiledFilter#initialize
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Http::ParameterFilter::CompiledFilter>#compile
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#compiled_filter
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#filter
   NaN      0.000     0.000     0.000     0.000        2   Hash#regular_writer
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::HashWithIndifferentAccess#convert_value
   NaN      0.000     0.000     0.000     0.000        5   ActiveSupport::HashWithIndifferentAccess#convert_key
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::HashWithIndifferentAccess#default
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#set_defaults
   NaN      0.000     0.000     0.000     0.000       40   Hash#update
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#dup
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#merge
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#GET
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#GET
